NUM,Sci_WellID,ObjectLabelsFound,Sci_SampleID,Timepoint,Time,Censored,Event,MeasurementTag,0,15,29,39,53,63,87,111,161
813,B12,15,mito_Nrf,6,63,FALSE,TRUE,GFP,2170.018897,3198.074326,3472.954887,4193.705182,4395.000189,4593.053128,4197.372847,3605.863584,3200.843879
814,B12,15,mito_Nrf,6,63,FALSE,TRUE,RFP,323.2153145,418.9638838,381.9854789,454.0382172,444.6736137,460.832097,552.6832827,453.986817,423.1923911
147,A2,14,EV_Drp,7,87,FALSE,TRUE,GFP,599.2075741,1088.737631,1583.666428,1518.633906,1902.96271,1894.469054,2221.096257,NA,NA
148,A2,14,EV_Drp,7,87,FALSE,TRUE,RFP,4.306180779,7.225262369,6.75143472,5.983103351,10.85939104,9.555765002,15.5114244,NA,NA
287,A4,15,EV_Nrf,7,87,FALSE,TRUE,GFP,355.0723861,984.9605751,1426.900697,1632.373547,1963.387806,2069.803672,2445.380536,NA,NA
288,A4,15,EV_Nrf,7,87,FALSE,TRUE,RFP,5.715147453,8.508812616,7.288763066,7.10755814,10.22155264,9.753884181,14.11961434,NA,NA
303,A4,22,EV_Nrf,7,87,FALSE,TRUE,GFP,1520.721422,2254.743609,NA,NA,NA,NA,NA,NA,NA
304,A4,22,EV_Nrf,7,87,FALSE,TRUE,RFP,7.042021746,8.802706767,NA,NA,NA,NA,NA,NA,NA
709,B10,2,mito_DrpK38A,7,87,FALSE,TRUE,GFP,135.4744027,242.9605598,281.5436767,315.317602,NA,NA,NA,NA,NA
710,B10,2,mito_DrpK38A,7,87,FALSE,TRUE,RFP,20.73720137,26.67175573,25.28943937,24.82653061,NA,NA,NA,NA,NA
749,B11,1,mito_Nrf,7,87,FALSE,TRUE,GFP,858.073839,1857.397053,NA,NA,NA,NA,NA,NA,NA
750,B11,1,mito_Nrf,7,87,FALSE,TRUE,RFP,84.5115269,79.30187176,NA,NA,NA,NA,NA,NA,NA
793,B11,6,mito_Nrf,7,87,FALSE,TRUE,GFP,1136.321408,2975.625364,3981.797743,4870.176769,6534.887848,7100.341757,8327.671926,6814.997683,5798.736024
794,B11,6,mito_Nrf,7,87,FALSE,TRUE,RFP,92.67915957,79.0097056,59.42115656,56.74682831,51.35727296,46.37315996,52.07763586,52.7490258,52.15510719
795,B11,7,mito_Nrf,7,87,FALSE,TRUE,GFP,911.2838448,2804.224674,5198.634034,5744.288302,7422.216357,7284.132075,7922.202645,NA,NA
796,B11,7,mito_Nrf,7,87,FALSE,TRUE,RFP,150.6624549,167.3759568,147.8155462,127.2679245,127.1921933,114.0064016,93.91574416,NA,NA
753,B11,11,mito_Nrf,7,87,FALSE,TRUE,GFP,632.0671176,1267.51679,1704.957806,2237.027816,3808.671429,4527.897196,6704.493275,5482.882517,5279.130745
754,B11,11,mito_Nrf,7,87,FALSE,TRUE,RFP,104.8381894,125.5714286,87.01054852,97.57162726,92.99663866,82.35306334,86.63722283,77.20750782,131.6798732
765,B11,17,mito_Nrf,7,87,FALSE,TRUE,GFP,312.3644599,1021.310759,1681.712145,2062.825062,3196.782698,3882.435053,4401.409718,4854.848706,4110.533842
766,B11,17,mito_Nrf,7,87,FALSE,TRUE,RFP,24.29686411,22.90585975,15.39969254,13.64519535,13.94545455,10.96435323,12.08968206,24.96615793,32.33174452
777,B11,22,mito_Nrf,7,87,FALSE,TRUE,GFP,410.4303511,1326.095189,3164.165381,4133.186195,5778.966233,6281.499267,4459.180498,NA,NA
778,B11,22,mito_Nrf,7,87,FALSE,TRUE,RFP,65.20385051,71.2571133,67.62873674,62.04303366,60.61757526,53.42490842,73.87448133,NA,NA
803,B12,10,mito_Nrf,7,87,FALSE,TRUE,GFP,675.9199829,1005.886048,1986.489013,2479.823678,2919.73115,3501.221387,4014.962673,1171.370737,1368.077145
804,B12,10,mito_Nrf,7,87,FALSE,TRUE,RFP,115.7154472,85.79684525,111.8994119,116.5461675,98.97757749,96.22598162,77.27220044,77.08250825,101.6338515
817,B12,17,mito_Nrf,7,87,FALSE,TRUE,GFP,278.7407603,794.7811563,1184.920544,1510.420256,2276.209302,2345.877268,2284.536472,1641.925359,1555.772769
818,B12,17,mito_Nrf,7,87,FALSE,TRUE,RFP,67.92925026,80.38244111,68.65103794,68.58796449,66.14980368,54.57282713,38.20517241,35.58300739,50.4023224
821,B12,19,mito_Nrf,7,87,FALSE,TRUE,GFP,690.0297063,1431.815901,2361.626481,2437.797568,2480.566366,3061.621815,2724.965764,3030.872222,2635.139017
822,B12,19,mito_Nrf,7,87,FALSE,TRUE,RFP,103.4012016,80.42754759,69.1715253,65.03729934,51.27284427,55.54042163,51.61359992,78.14642857,82.65854779
65,A10,9,mito_DrpK38A,8,111,FALSE,TRUE,GFP,269.1078794,595.5320727,1161.253749,1227.749833,1195.60729,1208.991889,1030.929091,NA,NA
66,A10,9,mito_DrpK38A,8,111,FALSE,TRUE,RFP,73.1197779,42.58429091,28.55613654,29.19908336,31.9188785,31.5309667,28.8866393,NA,NA
67,A11,1,mito_Nrf,8,111,FALSE,TRUE,GFP,565.5868748,1099.453345,1509.813832,1918.092055,2613.564309,2756.097805,3398.921787,3435.018972,2326.424601
68,A11,1,mito_Nrf,8,111,FALSE,TRUE,RFP,48.84157271,43.70536856,32.70922123,32.62700535,39.34612091,33.92218017,34.98075625,33.75409437,49.64939024
103,A11,5,mito_Nrf,8,111,FALSE,TRUE,GFP,194.9409762,423.3255443,770.2836478,1081.724692,1695.807361,2565.037892,3652.578991,4224.680541,1331.503042
104,A11,5,mito_Nrf,8,111,FALSE,TRUE,RFP,9.339954597,10.73712161,9.814150943,9.511931675,13.97594255,15.59969987,21.5851311,22.75364024,37.23536122
109,A11,8,mito_Nrf,8,111,FALSE,TRUE,GFP,1171.332535,1995.907553,2330.94672,2430.753453,2854.10747,2853.376131,2619.105752,3295.5625,2434.718563
110,A11,8,mito_Nrf,8,111,FALSE,TRUE,RFP,480.9275449,406.8268307,317.6629642,283.1211303,282.9365751,284.5506295,248.6801582,323.4688581,873.2703165
297,A4,2,EV_Nrf,8,111,FALSE,TRUE,GFP,1009.354262,2633.500443,3713.414567,4231.625932,5202.562842,5477.866897,5889.335456,6133.168864,NA
298,A4,2,EV_Nrf,8,111,FALSE,TRUE,RFP,4.434938191,6.683790965,6.433275131,6.784219389,10.69771485,9.473333333,13.13393591,15.10890374,NA
281,A4,12,EV_Nrf,8,111,FALSE,TRUE,GFP,288.0243803,925.2060263,1487.098448,1723.554063,2203.449124,2742.494427,3217.019302,3969.163661,2387.407648
282,A4,12,EV_Nrf,8,111,FALSE,TRUE,RFP,6.015847217,8.72753026,7.384989576,7.618727693,11.80818054,10.49343153,13.9096027,16.29359945,21.54693313
387,A6,14,mito_EV,8,111,FALSE,TRUE,GFP,585.8173077,864.2373753,1194.721679,1409.685956,1607.927838,1853.311458,2058.573607,2270.583393,NA
388,A6,14,mito_EV,8,111,FALSE,TRUE,RFP,59.87259615,54.26156637,52.32723257,46.5758645,46.57280308,41.79586657,42.44164456,42.36879942,NA
491,A7,9,mito_Drp,8,111,FALSE,TRUE,GFP,585.4235624,841.8564307,1093.377561,1374.435071,1030.340116,1166.086341,1212.036598,NA,NA
492,A7,9,mito_Drp,8,111,FALSE,TRUE,RFP,65.32117812,47.2662014,39.68195122,39.707109,32.67383721,32.87756546,39.41980624,NA,NA
461,A7,23,mito_Drp,8,111,FALSE,TRUE,GFP,926.3969595,3062.146388,3786.216853,4004.561644,3337.1422,3640.970926,4031.707238,3554.054251,3430.116268
462,A7,23,mito_Drp,8,111,FALSE,TRUE,RFP,80.33994932,61.53612167,49.4353408,44.83909914,40.18464603,38.67437006,42.04087905,39.39748708,51.22058824
715,B10,22,mito_DrpK38A,8,111,FALSE,TRUE,GFP,340.870485,944.9600511,1238.994995,1071.681379,1371.418682,1368.398587,1808.195081,1691.743221,1479.876142
716,B10,22,mito_DrpK38A,8,111,FALSE,TRUE,RFP,57.04798762,37.84403963,31.33906788,22.07103682,20.96628924,16.84958979,14.45768025,9.700070738,14.24314721
719,B10,24,mito_DrpK38A,8,111,FALSE,TRUE,GFP,190.0617284,573.1219904,720.2896386,914.2416503,1025.682821,1201.587891,1194.489624,1208.623953,1246.889147
720,B10,24,mito_DrpK38A,8,111,FALSE,TRUE,RFP,11.91512346,9.82718031,6.338795181,5.613948919,6.100767754,5.729003906,5.815479529,5.419418433,6.601857226
797,B11,8,mito_Nrf,8,111,FALSE,TRUE,GFP,238.6703187,700.9058327,1118.765901,1392.906703,2229.258356,2424.185375,3088.208787,3653.300417,3267.710691
798,B11,8,mito_Nrf,8,111,FALSE,TRUE,RFP,9.274900398,9.864371047,8.161945484,6.12817029,9.035230352,7.42173913,8.889615105,7.027893556,7.557076706
799,B11,9,mito_Nrf,8,111,FALSE,TRUE,GFP,269.6503322,545.362117,878.1677852,1237.57047,1873.9,2118.438739,3202.19793,5394.726822,3017.880254
800,B11,9,mito_Nrf,8,111,FALSE,TRUE,RFP,29.54069767,23.17409471,18.64124466,14.14697987,13.60502793,10.02882883,9.883626098,9.748251748,6.63812626
751,B11,10,mito_Nrf,8,111,FALSE,TRUE,GFP,630.5819742,NA,NA,NA,NA,NA,NA,NA,NA
752,B11,10,mito_Nrf,8,111,FALSE,TRUE,RFP,105.167382,NA,NA,NA,NA,NA,NA,NA,NA
759,B11,14,mito_Nrf,8,111,FALSE,TRUE,GFP,378.7327935,NA,NA,NA,NA,NA,NA,NA,NA
760,B11,14,mito_Nrf,8,111,FALSE,TRUE,RFP,42.91497976,NA,NA,NA,NA,NA,NA,NA,NA
781,B11,24,mito_Nrf,8,111,FALSE,TRUE,GFP,374.0566908,1192.536516,1734.025111,1993.136482,2657.932671,3062.067549,3794.720133,4504.942952,2544.82823
782,B11,24,mito_Nrf,8,111,FALSE,TRUE,RFP,9.655240606,9.5875153,7.600648036,6.223452769,6.91728118,5.356930559,6.120133482,5.90660793,7.727751196
783,B11,25,mito_Nrf,8,111,FALSE,TRUE,GFP,1350.610633,3488.240604,5216.042666,6360.248218,7836.87088,7772.258454,7695.71918,5988.878809,NA
784,B11,25,mito_Nrf,8,111,FALSE,TRUE,RFP,191.3893671,128.6582367,97.96625767,107.3956578,88.63470444,77.20903287,47.6193265,29.87524208,NA
829,B12,4,mito_Nrf,8,111,FALSE,TRUE,GFP,505.8295331,1138.668896,1483.624769,1593.147546,2138.192233,2622.249058,2520.316626,3477.050035,2296.512893
830,B12,4,mito_Nrf,8,111,FALSE,TRUE,RFP,24.77144408,21.21538462,18.22858903,16.52586207,17.54595469,17.54392578,18.9558631,21.18715374,30.43553348
57,A10,5,mito_DrpK38A,9,161,TRUE,FALSE,GFP,161.6429278,278.7679436,355.7398095,496.7914608,586.4595405,613.814933,585.0230126,537.552866,683.3322141
58,A10,5,mito_DrpK38A,9,161,TRUE,FALSE,RFP,37.14094955,27.61734919,20.65219048,20.36097389,24.76590077,23.59859604,28.47728631,28.19936058,33.65141658
43,A10,15,mito_DrpK38A,9,161,TRUE,FALSE,GFP,59.20572057,270.5499393,472.9484169,599.5314286,867.2626604,994.2973582,1158.132509,1328.389232,1305.848106
44,A10,15,mito_DrpK38A,9,161,TRUE,FALSE,RFP,5.502750275,8.028305702,7.044112416,7.337142857,11.90040513,12.84246134,18.57685512,20.63842924,31.21885982
89,A11,2,mito_Nrf,9,161,TRUE,FALSE,GFP,676.3808511,1381.563895,2169.123988,2686.149864,3610.565783,3477.922374,4484.475427,5138.161553,5024.937537
90,A11,2,mito_Nrf,9,161,TRUE,FALSE,RFP,43.10680851,34.11970236,27.76877967,27.77275204,27.8699948,25.52372444,28.811084,31.85300745,42.67095039
105,A11,6,mito_Nrf,9,161,TRUE,FALSE,GFP,252.9028436,NA,NA,NA,NA,NA,NA,NA,NA
106,A11,6,mito_Nrf,9,161,TRUE,FALSE,RFP,19.24881517,NA,NA,NA,NA,NA,NA,NA,NA
71,A11,11,mito_Nrf,9,161,TRUE,FALSE,GFP,110.9007092,277.1637681,447.3655126,533.9662069,546.2202703,551.8708241,586.0398374,628.6572614,478.4605705
72,A11,11,mito_Nrf,9,161,TRUE,FALSE,RFP,9.212765957,10.14347826,9.543941411,8.797241379,13.6777027,13.72234595,21.25121951,21.81161826,33.76342282
77,A11,14,mito_Nrf,9,161,TRUE,FALSE,GFP,321.8,647.1410874,1054.998364,1453.193915,2067.347064,2344.297003,2888.569179,4210.971386,3990.229347
78,A11,14,mito_Nrf,9,161,TRUE,FALSE,RFP,93.27844828,68.87095664,45.81406761,41.37546376,39.07900296,35.37263646,38.85503375,41.46659468,49.30229847
119,A12,12,mito_Nrf,9,161,TRUE,FALSE,GFP,182.4654088,286.4067374,409.6166181,500.170814,645.0109622,766.1942487,937.4949099,1158.164708,1795.120914
120,A12,12,mito_Nrf,9,161,TRUE,FALSE,RFP,19.6568833,21.89332502,22.14188533,24.94938844,32.92539586,36.90104314,50.41895067,57.18056932,82.26097535
187,A2,8,EV_Drp,9,161,TRUE,FALSE,GFP,466.6213254,1004.46638,1083.519484,1139.950028,1174.420343,1182.224712,1151.929052,1117.86563,1262.043912
188,A2,8,EV_Drp,9,161,TRUE,FALSE,RFP,4.990034878,7.764160318,7.467026379,7.356541269,12.74601716,11.65051484,17.47747142,20.76329705,31.42315369
149,A2,15,EV_Drp,9,161,TRUE,FALSE,GFP,1624.759395,2536.219233,2856.657387,3206.683672,2667.299931,2965.652808,3404.055919,3390.9369,4457.372141
150,A2,15,EV_Drp,9,161,TRUE,FALSE,RFP,6.379244332,7.518098132,7.303667982,6.86658581,10.82635305,10.5223902,16.37536066,19.83135327,29.68557625
161,A2,20,EV_Drp,9,161,TRUE,FALSE,GFP,151.7739251,463.6578212,684.2776895,799.1100861,793.6921296,773.6862589,718.5955166,NA,NA
162,A2,20,EV_Drp,9,161,TRUE,FALSE,RFP,6.323162275,6.918296089,6.643879173,6.926814268,9.911265432,10.82446386,15.3079922,NA,NA
169,A2,24,EV_Drp,9,161,TRUE,FALSE,GFP,206.6465028,513.9089444,793.4730424,1003.013871,1090.696342,1263.134723,1600.601918,1855.345155,1740.574387
170,A2,24,EV_Drp,9,161,TRUE,FALSE,RFP,6.009451796,7.495165189,7.150834403,7.183795712,10.89671867,11.44356889,16.83649444,20.67051546,30.08791209
171,A2,25,EV_Drp,9,161,TRUE,FALSE,GFP,336.8157895,NA,NA,NA,NA,NA,NA,NA,NA
172,A2,25,EV_Drp,9,161,TRUE,FALSE,RFP,5.826597744,NA,NA,NA,NA,NA,NA,NA,NA
173,A2,26,EV_Drp,9,161,TRUE,FALSE,GFP,295.9895574,818.8587258,1425.275269,1558.084213,1841.192182,2027.522342,2453.065237,3196.974635,4252.2241
174,A2,26,EV_Drp,9,161,TRUE,FALSE,RFP,5.589259075,7.330871037,6.901612903,7.486042693,10.66925583,10.9712378,15.73585766,18.70535486,26.70516432
259,A3,40,EV_DrpK38A,9,161,TRUE,FALSE,GFP,1400.823591,2680.249929,3262.960597,3447.407344,3508.864904,4110.150199,4508.963675,4505.80303,4341.370702
260,A3,40,EV_DrpK38A,9,161,TRUE,FALSE,RFP,5.195892575,6.958155423,6.408955224,6.117960426,9.66864544,9.281518775,13.30626781,16.30858586,22.92025426
305,A4,3,EV_Nrf,9,161,TRUE,FALSE,GFP,1060.647506,2040.123228,2648.554373,3021.23905,3093.879738,3797.634442,4041.834908,4480.359773,5034.02399
306,A4,3,EV_Nrf,9,161,TRUE,FALSE,RFP,4.965795724,8.333858268,8.409125475,9.033407572,12.29393522,11.53880804,15.15652688,16.84027021,24.21159821
307,A4,4,EV_Nrf,9,161,TRUE,FALSE,GFP,830.9068132,1982.477352,2452.690534,3053.717403,2951.729829,3280.139954,3507.383307,3583.000775,3286.030619
308,A4,4,EV_Nrf,9,161,TRUE,FALSE,RFP,4.511208791,7.210643016,6.833232201,6.806777059,11.42142255,9.814791536,13.67913323,15.20232558,20.78979381
311,A4,6,EV_Nrf,9,161,TRUE,FALSE,GFP,223.3990981,522.5634726,776.451094,977.8866422,1301.261586,1609.854975,2353.235917,2866.487886,3603.072782
312,A4,6,EV_Nrf,9,161,TRUE,FALSE,RFP,5.855693348,8.212121212,7.471685972,7.660539216,11.07415036,10.26639893,14.64322294,16.57128284,22.25
315,A4,8,EV_Nrf,9,161,TRUE,FALSE,GFP,471.4835383,1002.737939,1626.96912,2001.979764,2569.336882,3160.196607,3200.449413,3295.974684,4465.310184
316,A4,8,EV_Nrf,9,161,TRUE,FALSE,RFP,5.374454582,7.943716498,7.249062049,6.764755481,11.02238602,9.455316571,13.65395894,15.31129864,19.15811145
277,A4,10,EV_Nrf,9,161,TRUE,FALSE,GFP,734.4709208,922.2858238,1306.326993,1411.264595,1548.059943,1810.212856,1906.992734,2046.682207,1397.198592
278,A4,10,EV_Nrf,9,161,TRUE,FALSE,RFP,5.714054927,8.77394636,7.558876812,8.071563089,12.63177926,11.08324552,15.48955495,18.0038059,23.24600939
279,A4,11,EV_Nrf,9,161,TRUE,FALSE,GFP,795.7436472,NA,NA,NA,NA,NA,NA,NA,NA
280,A4,11,EV_Nrf,9,161,TRUE,FALSE,RFP,6.247384155,NA,NA,NA,NA,NA,NA,NA,NA
289,A4,16,EV_Nrf,9,161,TRUE,FALSE,GFP,359.4597595,929.4867209,1307.706092,1747.852453,2507.591605,3125.836344,4092.880481,4245.140669,5336.582252
290,A4,16,EV_Nrf,9,161,TRUE,FALSE,RFP,6.150786309,8.20596206,7.363132911,7.723059096,11.1757552,10.74935496,13.93861643,15.27743733,20.63499372
369,A5,6,mito_EV,9,161,TRUE,FALSE,GFP,885.3869258,1252.777616,1556.223172,1774.435233,1808.377477,1749.106274,1604.778662,1625.975431,1953.987209
370,A5,6,mito_EV,9,161,TRUE,FALSE,RFP,129.4522968,129.1970803,103.9211776,88.22150259,79.70990991,71.84379001,64.77959757,61.29482488,69.94418605
321,A5,10,mito_EV,9,161,TRUE,FALSE,GFP,1419.089641,1824.483589,2519.226743,2728.129909,3470.090175,3851.282444,4506.58373,5224.636774,5913.500564
322,A5,10,mito_EV,9,161,TRUE,FALSE,RFP,358.7499354,265.2151714,242.5493651,210.4241227,168.275369,137.7860271,104.5476316,86.39712759,67.93322063
331,A5,15,mito_EV,9,161,TRUE,FALSE,GFP,244.7368421,494.6248831,1307.070081,1521.650136,1579.027763,1668.893406,1458.12507,1310.489937,1206.191115
332,A5,15,mito_EV,9,161,TRUE,FALSE,RFP,21.17638691,23.69223573,16.30188679,15.04822566,19.68045727,18.00842836,20.78140845,22.60322024,34.02766136
335,A5,17,mito_EV,9,161,TRUE,FALSE,GFP,1009.445929,1265.117895,1153.838773,1106.987654,1730.13096,2007.646113,1250.243376,NA,NA
336,A5,17,mito_EV,9,161,TRUE,FALSE,RFP,180.8142494,174.0778947,152.1840731,124.658642,139.2849749,133.5335654,313.874923,NA,NA
355,A5,26,mito_EV,9,161,TRUE,FALSE,GFP,442.9746779,921.3789795,838.8980279,1296.438648,1435.685846,1616.692463,1730.204363,2431.371466,4054.009849
356,A5,26,mito_EV,9,161,TRUE,FALSE,RFP,27.75255442,25.31138247,17.94757095,18.24146982,19.80359311,19.97054577,21.9351941,23.78806414,32.36950405
357,A5,27,mito_EV,9,161,TRUE,FALSE,GFP,331.950938,595.2776484,784.1792829,952.315508,979.9613527,1071.515573,1170.041775,1452.250552,2050.559537
358,A5,27,mito_EV,9,161,TRUE,FALSE,RFP,30.04329004,29.33410943,24.14684121,24.40534759,23.96486605,22.52994729,22.95855091,23.85628743,29.94873208
399,A6,2,mito_EV,9,161,TRUE,FALSE,GFP,284.5409836,428.239636,630.8787716,757.517833,918.2063979,1064.405684,1347.111194,1781.070304,2704.7315
400,A6,2,mito_EV,9,161,TRUE,FALSE,RFP,56.04180328,44.97017189,44.16271552,42.13002257,41.17572305,39.21787479,36.93335829,36.60510668,39.07165838
419,A6,4,mito_EV,9,161,TRUE,FALSE,GFP,532.3279524,995.3573323,1515.451633,1630.6002,2285.288687,2300.656741,2670.17019,3499.732475,4264.357984
420,A6,4,mito_EV,9,161,TRUE,FALSE,RFP,86.69583687,64.34179613,46.97288971,38.87340505,49.94423693,40.71748452,39.7337177,37.57081545,38.69390825
425,A6,7,mito_EV,9,161,TRUE,FALSE,GFP,239.6825519,541.7846803,816.2098375,1146.609095,1329.074845,1512.156636,1703.004735,2167.434686,2922.470095
426,A6,7,mito_EV,9,161,TRUE,FALSE,RFP,17.14911606,16.38299156,14.36462094,14.65989357,20.33392383,17.74807099,22.3327697,24.20705948,31.759367
427,A6,8,mito_EV,9,161,TRUE,FALSE,GFP,144.8604651,321.783033,485.9382456,551.9568656,667.1969904,747.9592105,940.8264628,1254.125625,2341.951139
428,A6,8,mito_EV,9,161,TRUE,FALSE,RFP,7.99833887,10.75075075,10.57754386,9.621854781,15.39671683,12.25723684,18.69880319,20.46247916,26.71821632
381,A6,11,mito_EV,9,161,TRUE,FALSE,GFP,810.6094421,1940.925971,2404.4606,2375.364503,2946.997528,3001.75822,3430.798346,4302.906687,5173.042602
382,A6,11,mito_EV,9,161,TRUE,FALSE,RFP,119.4202943,98.78451014,85.31254975,76.54062642,78.77904103,66.97259974,63.88374693,60.1097028,52.96066014
383,A6,12,mito_EV,9,161,TRUE,FALSE,GFP,1077.810744,2216.090179,2797.612394,3182.932063,3663.623501,3775.493322,4241.847,4722.190837,5882.793386
384,A6,12,mito_EV,9,161,TRUE,FALSE,RFP,241.8242302,198.1932115,167.9297653,158.9884527,150.9276886,129.134589,116.4859893,107.2487082,110.9039343
385,A6,13,mito_EV,9,161,TRUE,FALSE,GFP,715.4532343,1170.067259,1515.481365,1736.944338,2037.477018,2416.553659,2792.275575,2984.913425,3060.667606
386,A6,13,mito_EV,9,161,TRUE,FALSE,RFP,69.09746503,57.93699266,50.18791683,48.33358925,48.81691773,45.43003413,49.5630452,47.1861146,48.84104628
395,A6,18,mito_EV,9,161,TRUE,FALSE,GFP,734.6606575,1835.559862,2344.027982,2682.872276,2993.335429,3333.394914,3961.100665,4085.671142,5130.411426
396,A6,18,mito_EV,9,161,TRUE,FALSE,RFP,113.2233298,87.37294223,80.74534938,80.03817401,73.52982393,72.91305161,67.57193732,61.08077579,65.94431109
401,A6,20,mito_EV,9,161,TRUE,FALSE,GFP,225.3663426,453.1063373,633.9208333,776.7573964,1003.275673,1116.273193,1304.620273,1249.600389,1339.406788
402,A6,20,mito_EV,9,161,TRUE,FALSE,RFP,35.09599028,36.6160043,30.85052083,32.52613412,35.85044865,33.13146853,37.28413866,36.10792416,38.59911461
409,A6,24,mito_EV,9,161,TRUE,FALSE,GFP,428.3582677,1549.14055,2316.990141,2618.24862,3858.834307,3945.363277,4651.292876,5265.995256,5166.42102
410,A6,24,mito_EV,9,161,TRUE,FALSE,RFP,22.64889048,17.9597231,16.15403265,18.54344667,22.60640905,21.7950876,27.29811641,31.11597259,39.07303196
411,A6,25,mito_EV,9,161,TRUE,FALSE,GFP,146.3574352,472.1589958,888.5638474,1166.527132,1545.115228,1509.491179,1854.03418,2878.019053,3383.097259
412,A6,25,mito_EV,9,161,TRUE,FALSE,RFP,11.2319236,14.18985356,12.6314262,13.16885743,19.33689168,17.65072871,22.19006928,26.77284906,36.42081009
413,A6,26,mito_EV,9,161,TRUE,FALSE,GFP,1124.629716,1920.179678,2468.268606,2854.712624,3086.900226,3542.706812,4082.91752,4628.760719,5336.657049
414,A6,26,mito_EV,9,161,TRUE,FALSE,RFP,191.6454347,193.6905542,165.5532934,173.4530107,173.1539265,182.4602936,166.2566929,163.7496542,145.4893268
487,A7,7,mito_Drp,9,161,TRUE,FALSE,GFP,1099.373743,2026.119971,2787.928844,2983.70976,3400.165375,3217.74332,3682.625522,5076.569331,5872.753242
488,A7,7,mito_Drp,9,161,TRUE,FALSE,RFP,180.7845421,132.659842,116.6674079,101.211758,89.97239709,77.20986932,77.14049737,75.11806688,75.10283105
451,A7,19,mito_Drp,9,161,TRUE,FALSE,GFP,742.8801262,2815.646807,3926.620536,4284.300639,4927.276022,4682.754984,4578.156486,5889.331843,6562.782268
452,A7,19,mito_Drp,9,161,TRUE,FALSE,RFP,75.54006309,58.59501558,42.50733418,37.49757344,40.14428439,34.91373207,38.04570696,39.75028978,51.87726934
463,A7,24,mito_Drp,9,161,TRUE,FALSE,GFP,403.741533,1052.047589,1421.381849,1679.842105,1745.613555,1848.749673,2229.627426,3115.817481,4160.478148
464,A7,24,mito_Drp,9,161,TRUE,FALSE,RFP,39.81105169,35.16844083,28.12128816,25.83157895,29.05017921,27.38579843,32.18503444,33.69858612,42.80921053
473,A7,29,mito_Drp,9,161,TRUE,FALSE,GFP,676.0534639,1517.872743,1896.400433,2001.235273,1657.611313,1980.149868,2269.080105,3214.748927,4403.144513
474,A7,29,mito_Drp,9,161,TRUE,FALSE,RFP,103.3509036,85.40730956,70.67352092,64.98509091,52.60095211,52.50988142,53.27307508,52.94822961,60.32190161
551,A8,7,mito_Drp,9,161,TRUE,FALSE,GFP,586.9601351,1082.733293,1335.695598,1449.323067,1819.462335,2092.289883,2128.107504,2347.069594,3768.948074
552,A8,7,mito_Drp,9,161,TRUE,FALSE,RFP,36.58108108,33.52980132,20.34509967,19.62752647,21.07878217,21.47605455,21.8150612,23.3400528,31.67360613
501,A8,13,mito_Drp,9,161,TRUE,FALSE,GFP,765.7208931,955.4728033,965.309387,1056.596318,1095.123514,1170.640839,1379.568052,1395.214804,1762.343801
502,A8,13,mito_Drp,9,161,TRUE,FALSE,RFP,80.29665072,60.81649731,39.44636015,36.8792097,38.15916808,33.54156578,34.53044413,34.05878084,39.43637847
503,A8,14,mito_Drp,9,161,TRUE,FALSE,GFP,577.7235142,866.7959184,873.2810127,939.8868209,1095.198198,1200.211456,1133.320034,1368.041812,2018.546421
504,A8,14,mito_Drp,9,161,TRUE,FALSE,RFP,100.0258398,78.23177843,59.73544304,52.82947686,49.92297297,45.19093079,44.08236808,39.7912892,43.31068233
521,A8,22,mito_Drp,9,161,TRUE,FALSE,GFP,501.8504016,823.804331,1098.125069,1215.758146,1253.466392,1329.252478,1197.978862,1270.24868,1197.884162
522,A8,22,mito_Drp,9,161,TRUE,FALSE,RFP,46.70281124,39.97911833,26.36584022,23.36714089,22.59259259,20.60689004,23.83252033,26.76656891,32.80759162
523,A8,23,mito_Drp,9,161,TRUE,FALSE,GFP,418.2471042,2153.109831,3533.351616,4420.768979,5226.553915,5099.584697,4758.860519,4563.661844,5210.170329
524,A8,23,mito_Drp,9,161,TRUE,FALSE,RFP,55.02220077,38.37186343,26.76341536,24.00025138,25.50470689,25.29372816,24.96688065,26.60325497,40.3682097
539,A8,30,mito_Drp,9,161,TRUE,FALSE,GFP,3730.835932,4088.927514,3307.988923,3803.815537,3223.765534,3347.904708,2925.369151,2307.003496,2604.514136
540,A8,30,mito_Drp,9,161,TRUE,FALSE,RFP,248.5833898,243.6686907,214.4747692,228.7966752,185.9395195,183.3954351,157.8334947,111.4893964,106.4750802
543,A8,32,mito_Drp,9,161,TRUE,FALSE,GFP,666.0523385,633.4140401,564.7489824,550.3180026,569.3739342,NA,NA,NA,NA
544,A8,32,mito_Drp,9,161,TRUE,FALSE,RFP,18.88418708,14.88538682,13.96200814,8.964520368,15.46163216,NA,NA,NA,NA
611,A9,4,mito_DrpK38A,9,161,TRUE,FALSE,GFP,1432.016156,1668.558386,2499.634744,2637.109093,2918.443405,2361.900802,2150.079026,1852.028037,1130.241445
612,A9,4,mito_DrpK38A,9,161,TRUE,FALSE,RFP,138.1771542,99.09815831,76.35692107,65.36076039,60.63907886,50.00970874,35.29253317,31.2805219,33.66518388
667,B1,3,EV,9,161,TRUE,FALSE,GFP,256.8871457,500.6167901,647.2537563,814.8263912,831.8214585,837.7901786,921.4545455,958.9202406,1417.163594
